time, nusers, response_time, n_servers, global_load_avg, global_mem_util, avg_num_apps_per_server 
  31420.0, 1,     9.387, 2,    0.0028,    0.0032, 0 
  31430.0, 1,     6.809, 2,    0.0026,    0.0027, 0 
  31440.0, 1,     4.720, 2,    0.0026,    0.0029, 0 
  31450.0, 1,     5.652, 2,    0.0009,    0.0029, 0 
  31460.0, 1,     7.891, 2,    0.0020,    0.0028, 0 
  31470.0, 1,    21.417, 2,    0.0028,    0.0031, 0 
  31480.0, 1,    12.367, 2,    0.0031,    0.0030, 0 
  31490.0, 1,    11.173, 2,    0.0033,    0.0029, 0 
  31500.0, 1,     3.932, 2,    0.0033,    0.0031, 0 
  31510.0, 1,     7.385, 2,    0.0025,    0.0026, 0 
  31520.0, 1,    10.421, 2,    0.0021,    0.0034, 0 
  31530.0, 1,    12.682, 2,    0.0044,    0.0032, 0 
  31540.0, 1,     7.679, 2,    0.0033,    0.0030, 0 
  31550.0, 1,    11.245, 2,    0.0029,    0.0026, 0 
  31560.0, 1,    18.052, 2,    0.0029,    0.0027, 0 
  31570.0, 1,     3.457, 2,    0.0007,    0.0031, 0 
  31580.0, 1,    12.980, 2,    0.0026,    0.0030, 0 
  31590.0, 1,     7.787, 2,    0.0021,    0.0029, 0 
  31600.0, 1,     7.437, 2,    0.0020,    0.0033, 0 
  31610.0, 1,     5.607, 2,    0.0020,    0.0031, 0 
  31620.0, 1,    10.851, 2,    0.0020,    0.0027, 0 
  31630.0, 1,    15.824, 2,    0.0027,    0.0028, 0 
  31640.0, 1,    11.041, 2,    0.0044,    0.0026, 0 
  31650.0, 1,    13.690, 2,    0.0045,    0.0029, 0 
  31660.0, 1,     7.919, 2,    0.0038,    0.0028, 0 
  31670.0, 1,     7.765, 2,    0.0035,    0.0030, 0 
  31680.0, 1,     6.441, 2,    0.0035,    0.0027, 0 
  31690.0, 1,     9.207, 2,    0.0053,    0.0034, 0 
  31700.0, 1,    18.807, 2,    0.0037,    0.0029, 0 
  31710.0, 1,    17.326, 2,    0.0040,    0.0030, 0 
  31720.0, 1,     6.637, 2,    0.0031,    0.0030, 0 
  31730.0, 1,    18.165, 2,    0.0038,    0.0029, 0 
  31740.0, 1,    13.752, 2,    0.0038,    0.0027, 0 
  31750.0, 1,    11.405, 2,    0.0039,    0.0032, 0 
  31760.0, 1,     7.019, 2,    0.0024,    0.0032, 0 
  31770.0, 1,    12.605, 2,    0.0029,    0.0031, 0 
  31780.0, 1,     7.708, 2,    0.0027,    0.0030, 0 
  31790.0, 1,     8.373, 2,    0.0024,    0.0033, 0 
  31800.0, 1,     8.860, 2,    0.0024,    0.0031, 0 
  31810.0, 1,    10.870, 2,    0.0023,    0.0027, 0 
  31820.0, 1,    32.878, 2,    0.0038,    0.0028, 0 
  31830.0, 1,     6.497, 2,    0.0025,    0.0035, 0 
  31840.0, 1,    10.203, 2,    0.0021,    0.0031, 0 
  31850.0, 1,    11.721, 2,    0.0020,    0.0033, 0 
  31860.0, 1,    12.178, 2,    0.0023,    0.0031, 0 
  31870.0, 1,    15.457, 3,    0.0018,    0.0022, 0 
  31880.0, 1,    13.073, 3,    0.0018,    0.0018, 0 
  31890.0, 1,     7.216, 3,    0.0017,    0.0017, 0 
  31900.0, 1,    24.398, 3,    0.0018,    0.0023, 0 
  31910.0, 1,    13.786, 3,    0.0018,    0.0020, 0 
  31920.0, 1,     3.681, 3,    0.0018,    0.0019, 0 
  31930.0, 1,    26.213, 3,    0.0055,    0.0020, 0 
  31940.0, 1,     6.147, 3,    0.0021,    0.0023, 0 
  31950.0, 1,     6.090, 3,    0.0020,    0.0018, 0 
  31960.0, 1,    20.454, 3,    0.0022,    0.0024, 0 
  31970.0, 1,    12.051, 3,    0.0020,    0.0021, 0 
  31980.0, 1,     2.082, 3,    0.0020,    0.0021, 0 
  31990.0, 1,    19.287, 3,    0.0056,    0.0018, 0 
  32000.0, 1,     3.484, 3,    0.0019,    0.0021, 0 
  32010.0, 1,     8.610, 3,    0.0019,    0.0020, 0 
  32020.0, 1,     8.743, 3,    0.0020,    0.0022, 0 
  32030.0, 1,     2.890, 3,    0.0016,    0.0019, 0 
  32040.0, 1,    14.037, 3,    0.0016,    0.0021, 0 
  32050.0, 1,     8.163, 3,    0.0015,    0.0022, 0 
  32060.0, 1,     5.586, 3,    0.0013,    0.0019, 0 
  32070.0, 1,     7.170, 2,    0.0024,    0.0029, 0 
  32080.0, 1,     9.696, 2,    0.0030,    0.0072, 0 
  32090.0, 1,    16.063, 2,    0.0043,    0.0048, 0 
  32100.0, 1,     4.644, 2,    0.0043,    0.0047, 0 
  32110.0, 1,     9.492, 2,    0.0037,    0.0052, 0 
  32120.0, 1,     6.916, 2,    0.0024,    0.0041, 0 
  32130.0, 1,    20.054, 2,    0.0022,    0.0045, 0 
  32140.0, 1,     3.454, 2,    0.0017,    0.0043, 0 
  32150.0, 1,     5.777, 2,    0.0014,    0.0051, 0 
  32160.0, 1,    15.805, 2,    0.0014,    0.0050, 0 
  32170.0, 1,    11.261, 2,    0.0027,    0.0043, 0 
  32180.0, 1,    12.872, 2,    0.0026,    0.0044, 0 
  32190.0, 1,     4.362, 2,    0.0019,    0.0045, 0 
  32200.0, 1,    14.650, 2,    0.0027,    0.0044, 0 
  32210.0, 1,    15.041, 2,    0.0030,    0.0041, 0 
  32220.0, 1,    10.472, 2,    0.0030,    0.0039, 0 
  32230.0, 1,    14.791, 2,    0.0025,    0.0047, 0 
  32240.0, 1,     7.006, 2,    0.0029,    0.0045, 0 
  32250.0, 1,    10.020, 2,    0.0027,    0.0046, 0 
  32260.0, 1,     8.356, 2,    0.0029,    0.0050, 0 
  32270.0, 1,    11.766, 2,    0.0033,    0.0043, 0 
  32280.0, 1,     7.802, 2,    0.0033,    0.0044, 0 
  32290.0, 1,     5.934, 2,    0.0022,    0.0048, 0 
  32300.0, 1,    10.694, 2,    0.0033,    0.0046, 0 
  32310.0, 1,    11.505, 2,    0.0025,    0.0048, 0 
  32320.0, 1,    11.790, 2,    0.0022,    0.0043, 0 
  32330.0, 1,    15.793, 2,    0.0021,    0.0046, 0 
  32340.0, 1,    11.374, 2,    0.0021,    0.0048, 0 
  32350.0, 1,     9.482, 2,    0.0010,    0.0045, 0 
  32360.0, 1,     9.073, 2,    0.0012,    0.0042, 0 
  32370.0, 1,    12.877, 2,    0.0019,    0.0047, 0 
  32380.0, 1,    10.697, 2,    0.0025,    0.0043, 0 
  32390.0, 1,     7.494, 2,    0.0024,    0.0048, 0 
  32400.0, 1,     7.692, 2,    0.0024,    0.0040, 0 
  32410.0, 1,     8.694, 2,    0.0035,    0.0049, 0 
  32420.0, 1,    20.867, 2,    0.0033,    0.0050, 0 
  32430.0, 1,    15.308, 2,    0.0040,    0.0044, 0 
  32440.0, 1,     6.003, 2,    0.0032,    0.0047, 0 
  32450.0, 1,     3.829, 2,    0.0027,    0.0043, 0 
  32460.0, 1,     3.498, 2,    0.0027,    0.0045, 0 
  32470.0, 1,    10.179, 2,    0.0038,    0.0029, 0 
  32480.0, 1,     6.649, 2,    0.0027,    0.0032, 0 
  32490.0, 1,     8.083, 2,    0.0026,    0.0028, 0 
  32500.0, 1,     6.725, 2,    0.0023,    0.0032, 0 
  32510.0, 1,     9.864, 2,    0.0023,    0.0026, 0 
  32520.0, 1,     7.359, 2,    0.0023,    0.0032, 0 
  32530.0, 1,    11.509, 2,    0.0054,    0.0029, 0 
  32540.0, 1,    18.611, 2,    0.0055,    0.0027, 0 
  32550.0, 1,    10.002, 2,    0.0045,    0.0027, 0 
  32560.0, 1,     4.704, 2,    0.0036,    0.0029, 0 
  32570.0, 1,    17.369, 2,    0.0038,    0.0028, 0 
  32580.0, 1,     8.582, 2,    0.0038,    0.0031, 0 
  32590.0, 1,     8.560, 2,    0.0041,    0.0028, 0 
  32600.0, 1,     6.605, 2,    0.0028,    0.0032, 0 
  32610.0, 1,     3.420, 2,    0.0019,    0.0037, 0 
  32620.0, 1,     4.586, 2,    0.0017,    0.0030, 0 
  32630.0, 1,    14.559, 2,    0.0015,    0.0025, 0 
  32640.0, 1,     6.007, 2,    0.0015,    0.0027, 0 
  32650.0, 1,     7.514, 2,    0.0024,    0.0032, 0 
  32660.0, 1,     7.403, 2,    0.0025,    0.0031, 0 
  32670.0, 1,    15.316, 2,    0.0032,    0.0034, 0 
  32680.0, 1,     3.144, 2,    0.0025,    0.0031, 0 
  32690.0, 1,     0.728, 2,    0.0020,    0.0030, 0 
  32700.0, 1,     9.885, 2,    0.0020,    0.0029, 0 
  32710.0, 1,    15.647, 2,    0.0044,    0.0031, 0 
  32720.0, 1,    18.392, 2,    0.0054,    0.0027, 0 
  32730.0, 1,    16.214, 2,    0.0044,    0.0031, 0 
  32740.0, 1,    13.494, 2,    0.0043,    0.0030, 0 
  32750.0, 1,    10.017, 2,    0.0039,    0.0029, 0 
  32760.0, 0,     8.118, 2,    0.0039,    0.0029, 0 
